Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
41777,SA-2012-4490,2/24/2012,2/29/2012,Standard Class,AS-225,Alan Schoenberger,Corporate,Jeddah,Makkah,Mexico,,EMEA,North,TEC-BEL-10000696,Technology,Accessories,"Belkin Mouse, Programmable",42.21,1,0,7.59,3.54,Medium
30386,ID-2012-82610,2/13/2012,2/13/2012,Same Day,JL-15850,John Lucas,Consumer,Auckland,Auckland,Tanzania,,APAC,Africa,OFF-AR-10000283,Office Supplies,Art,"Stanley Highlighters, Blue",17.64,2,0.4,-2.94,3.52,Critical
19905,ES-2012-3530985,2/9/2012,2/13/2012,Standard Class,NS-18640,Noel Staavos,Corporate,Aschaffenburg,Bavaria,United States,,EU,Central,TEC-MA-10002779,Technology,Machines,"Panasonic Receipt Printer, Red",236.1,2,0,115.68,3.42,Medium
21335,IN-2012-44180,2/22/2012,2/26/2012,Standard Class,KH-16360,Katherine Hughes,Consumer,Sydney,New South Wales,United States,,APAC,South,FUR-FU-10001640,Furniture,Furnishings,"Eldon Photo Frame, Black",156.897,3,0.1,47.007,3.36,Medium
6155,MX-2012-145065,2/21/2012,2/24/2012,First Class,JK-15730,Joe Kamberova,Consumer,Sancti Spíritus,Sancti Spíritus,Venezuela,,LATAM,South,OFF-EN-10003111,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled",34.8,6,0,12.84,3.33,Medium
45164,NI-2012-4680,2/24/2012,2/26/2012,Second Class,KF-6285,Karen Ferguson,Home Office,Ibadan,Oyo,Germany,,Africa,Central,OFF-FIS-10004721,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",19.332,2,0.7,-24.528,3.31,High
47357,LI-2012-6780,2/15/2012,2/19/2012,Standard Class,HD-4785,Harold Dahlen,Home Office,Monrovia,Montserrado,Sweden,,Africa,North,OFF-AVE-10004312,Office Supplies,Binders,"Avery Index Tab, Clear",63.3,10,0,2.4,3.28,Medium
42104,TU-2012-1770,2/13/2012,2/15/2012,Second Class,DB-3060,Dave Brooks,Consumer,Istanbul,Istanbul,Brazil,,EMEA,South,TEC-PAN-10000878,Technology,Machines,"Panasonic Phone, Wireless",33.936,1,0.6,-47.514,3.21,Medium
7789,MX-2012-140109,1/31/2012,2/3/2012,Second Class,JK-15325,Jason Klamczynski,Corporate,Mexico City,Distrito Federal,Indonesia,,LATAM,Southeast Asia,OFF-BI-10004908,Office Supplies,Binders,"Avery Binder Covers, Economy",22.14,3,0,2.64,3.183,Critical
44833,NI-2012-3610,1/30/2012,2/1/2012,Second Class,JE-5610,Jim Epp,Corporate,Ilesha,Osun,Mexico,,Africa,North,FUR-TEN-10000296,Furniture,Furnishings,"Tenex Door Stop, Durable",49.104,4,0.7,-93.336,3.17,High
2486,MX-2012-131863,2/14/2012,2/21/2012,Standard Class,TS-21610,Troy Staebel,Consumer,Juárez,Chihuahua,Spain,,LATAM,South,OFF-EN-10004012,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",28.52,2,0,13.96,3.117,Medium
20734,IN-2012-76583,2/17/2012,2/21/2012,Standard Class,EH-14005,Erica Hernandez,Home Office,Canberra,Australian Capital Territory,United States,,APAC,West,OFF-AR-10001518,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",32.328,2,0.4,1.068,2.93,High
44631,TU-2012-3170,2/15/2012,2/19/2012,Standard Class,RD-9900,Ruben Dartt,Consumer,Cankaya,Ankara,Mexico,,EMEA,North,OFF-BOS-10003113,Office Supplies,Art,"Boston Pens, Water Color",27.84,4,0.6,-35.52,2.93,Medium
30993,ID-2012-86607,2/20/2012,2/24/2012,Second Class,KL-16645,Ken Lonsdale,Consumer,Nelson,Nelson,Turkey,,APAC,EMEA,OFF-PA-10002611,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",43.416,4,0.4,-5.904,2.9,Medium
26230,ID-2012-23733,2/6/2012,2/11/2012,Standard Class,JE-15715,Joe Elijah,Consumer,Pekanbaru,Riau,United States,,APAC,West,OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable",71.712,6,0.17,-8.748,2.81,Medium
28668,IN-2012-67595,2/18/2012,2/23/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,Tianjin,Tianjin,United States,,APAC,East,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",43.56,3,0,12.6,2.78,Medium
45258,JO-2012-9420,1/29/2012,2/2/2012,Standard Class,RH-9510,Rick Huthwaite,Home Office,Amman,'Amman,Brazil,,EMEA,South,OFF-STI-10001955,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",75.18,2,0,4.5,2.78,Medium
2524,US-2012-141796,2/14/2012,2/18/2012,Standard Class,BV-11245,Benjamin Venier,Corporate,Paita,Piura,Germany,,LATAM,Central,OFF-LA-10003809,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",29.316,7,0.4,-8.344,2.737,High
12590,ES-2012-3054287,1/28/2012,2/1/2012,Standard Class,GZ-14470,Gary Zandusky,Consumer,Heilbronn,Baden-Württemberg,Philippines,,EU,Southeast Asia,TEC-CO-10004147,Technology,Copiers,"Brother Fax and Copier, High-Speed",379.38,2,0,75.84,2.66,Medium
36035,CA-2012-105725,2/18/2012,2/24/2012,Standard Class,GT-14755,Guy Thornton,Consumer,Long Beach,California,South Africa,90805,US,Africa,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876,2.64,Medium
14382,ES-2012-4379168,2/22/2012,2/26/2012,Standard Class,DV-13465,Dianna Vittorini,Consumer,Coventry,England,United States,,EU,East,OFF-LA-10002353,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",54.75,5,0,12,2.63,Medium
22712,IN-2012-27583,2/24/2012,2/29/2012,Standard Class,DL-13330,Denise Leinenbach,Consumer,Nagpur,Maharashtra,United States,,APAC,West,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",94.68,2,0,1.86,2.61,Medium
1696,MX-2012-120796,2/3/2012,2/8/2012,Standard Class,EB-13705,Ed Braxton,Corporate,Mexico City,Distrito Federal,Italy,,LATAM,South,FUR-CH-10001262,Furniture,Chairs,"Novimex Bag Chairs, Red",73.536,3,0.2,-9.204,2.594,Medium
20735,IN-2012-76583,2/17/2012,2/21/2012,Standard Class,EH-14005,Erica Hernandez,Home Office,Canberra,Australian Capital Territory,United States,,APAC,East,OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",23.868,6,0.4,-12.492,2.55,High
47104,CG-2012-6440,2/14/2012,2/19/2012,Standard Class,CV-2295,Christina VanderZanden,Consumer,Likasi,Katanga,France,,Africa,Central,OFF-FIS-10001549,Office Supplies,Supplies,"Fiskars Shears, Serrated",44.34,1,0,12.84,2.55,High
50313,RS-2012-3560,2/13/2012,2/19/2012,Standard Class,BP-1050,Barry Pond,Corporate,Chelyabinsk,Chelyabinsk,Italy,,EMEA,South,FUR-DEF-10004936,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",32.04,2,0,16.02,2.55,Medium
1771,MX-2012-167619,2/21/2012,2/24/2012,First Class,PW-19240,Pierre Wener,Consumer,Granada,Granada,Portugal,,LATAM,South,OFF-LA-10004370,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set",34.56,6,0,12,2.518,Medium
16131,IT-2012-5199936,1/27/2012,2/2/2012,Standard Class,GA-14515,George Ashbrook,Consumer,Zurich,Zürich,Australia,,EU,Oceania,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable",17.88,2,0,3.9,2.5,Low
16145,ES-2012-1071143,1/28/2012,2/2/2012,Standard Class,AS-10285,Alejandro Savely,Corporate,Linz,Upper Austria,Japan,,EU,North Asia,OFF-AR-10001898,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent",26.67,1,0,1.05,2.5,Medium
28858,ID-2012-70213,2/10/2012,2/14/2012,Second Class,SC-20575,Sonia Cooley,Consumer,Wodonga,Victoria,South Africa,,APAC,Africa,OFF-LA-10002289,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",41.715,5,0.1,-0.585,2.5,High
45777,NI-2012-230,2/2/2012,2/4/2012,Second Class,NG-8355,Nat Gilpin,Corporate,Lagos,Lagos,Dominican Republic,,Africa,Caribbean,OFF-OIC-10001056,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",11.52,2,0.7,-7.68,2.5,High
15406,IT-2012-4967576,2/18/2012,2/22/2012,Standard Class,ED-13885,Emily Ducich,Home Office,Madrid,Madrid,China,,EU,North Asia,OFF-ST-10001091,Office Supplies,Storage,"Smead Box, Industrial",30.375,3,0.1,-0.675,2.49,Medium
46486,BO-2012-7240,2/1/2012,2/5/2012,Standard Class,BT-1305,Beth Thompson,Home Office,Pinsk,Brest,Netherlands,,EMEA,Central,OFF-SME-10004160,Office Supplies,Storage,"Smead Folders, Wire Frame",33.12,2,0,1.98,2.46,Medium
49570,NI-2012-9700,2/14/2012,2/17/2012,First Class,AH-195,Alan Haines,Corporate,Lagos,Lagos,Netherlands,,Africa,Central,OFF-JIF-10004450,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",21.582,2,0.7,-36.018,2.45,Medium
7556,MX-2012-159674,2/9/2012,2/16/2012,Standard Class,HM-14860,Harry Marie,Corporate,Nicolás Romero,México,China,,LATAM,North Asia,OFF-FA-10000475,Office Supplies,Fasteners,"OIC Paper Clips, Metal",48.5,5,0,10.1,2.426,Medium
49501,UZ-2012-9360,2/23/2012,2/29/2012,Standard Class,DW-3480,Dianna Wilson,Home Office,Namangan,Namangan,El Salvador,,EMEA,Central,OFF-STO-10003021,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",51.84,4,0,23.28,2.42,Medium
36036,CA-2012-105725,2/18/2012,2/24/2012,Standard Class,GT-14755,Guy Thornton,Consumer,Long Beach,California,Turkey,90805,US,EMEA,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,-0.8886,2.39,Medium
12181,IT-2012-4005393,2/4/2012,2/6/2012,Second Class,AG-10330,Alex Grayson,Consumer,Naples,Campania,China,,EU,North Asia,TEC-PH-10004614,Technology,Phones,"Cisco Headset, Full Size",53.838,1,0.4,-5.412,2.36,High
33938,CA-2012-169740,2/20/2012,2/25/2012,Standard Class,LM-17065,Liz MacKendrick,Consumer,Hot Springs,Arkansas,Nigeria,71901,US,Africa,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0,2.999,2.36,Medium
49468,MZ-2012-1490,2/15/2012,2/22/2012,Standard Class,RH-9600,Rob Haberlin,Consumer,Chimoio,Manica,Mexico,,Africa,North,OFF-GLO-10003429,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Set of 50",21.39,1,0,0,2.34,Low
47483,MO-2012-7980,2/20/2012,2/24/2012,Standard Class,PS-8970,Paul Stevenson,Home Office,Casablanca,Grand Casablanca,Nicaragua,,Africa,Central,OFF-KRA-10000916,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",45.72,1,0,15.06,2.32,Medium
35088,CA-2012-111325,2/27/2012,2/28/2012,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,Iran,16602,US,EMEA,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,2.31,Critical
29649,IN-2012-37054,2/15/2012,2/18/2012,First Class,PK-18910,Paul Knutson,Home Office,Medan,Sumatera Utara,United States,,APAC,South,OFF-LA-10003381,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical",20.2248,3,0.47,-14.5152,2.3,Medium
49364,UP-2012-330,1/28/2012,2/2/2012,Standard Class,SD-10485,Shirley Daniels,Home Office,Dnipropetrovs'k,Dnipropetrovs'k,United Kingdom,,EMEA,North,OFF-KLE-10000527,Office Supplies,Supplies,"Kleencut Scissors, High Speed",22.29,1,0,6.9,2.29,Medium
1695,MX-2012-120796,2/3/2012,2/8/2012,Standard Class,EB-13705,Ed Braxton,Corporate,Mexico City,Distrito Federal,Spain,,LATAM,South,OFF-EN-10003850,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",24.6,3,0,12,2.274,Medium
35618,US-2012-147662,2/14/2012,2/19/2012,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,Senegal,44312,US,Africa,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,2.27,High
47445,CA-2012-8910,2/5/2012,2/5/2012,Same Day,NG-8355,Nat Gilpin,Corporate,Edmonton,Alberta,United Kingdom,,Canada,North,OFF-IBI-10000951,Office Supplies,Binders,"Ibico Binder Covers, Economy",13.65,1,0,1.89,2.21,High
41473,IZ-2012-3500,1/27/2012,2/1/2012,Standard Class,BH-1710,Brosina Hoffman,Consumer,Mosul,Ninawa,Niger,,EMEA,Africa,OFF-SME-10000880,Office Supplies,Storage,"Smead Box, Blue",21.54,2,0,0,2.2,High
14656,ES-2012-5808020,2/14/2012,2/19/2012,Second Class,ND-18370,Natalie DeCherney,Consumer,London,England,Australia,,EU,Oceania,OFF-BI-10000368,Office Supplies,Binders,"Avery Binder Covers, Durable",11.313,1,0.1,0.363,2.19,High
10996,ES-2012-5365524,2/22/2012,2/27/2012,Standard Class,BT-11305,Beth Thompson,Home Office,Carlisle,England,Philippines,,EU,Southeast Asia,OFF-ST-10001195,Office Supplies,Storage,"Smead Box, Wire Frame",29.52,3,0,4.95,2.17,High
48517,RW-2012-8200,2/20/2012,2/24/2012,Standard Class,SG-10890,Susan Gilcrest,Corporate,Kigali,Kigali,Brazil,,Africa,South,OFF-GRE-10001814,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",33.9,1,0,5.07,2.16,Medium
45834,SF-2012-6470,2/21/2012,2/26/2012,Standard Class,SL-10155,Sara Luxemburg,Home Office,Soweto,Gauteng,Sweden,,Africa,North,TEC-SAN-10002254,Technology,Accessories,"SanDisk Mouse, USB",38.52,1,0,7.29,2.15,Medium
21986,ID-2012-41982,2/23/2012,2/28/2012,Standard Class,BS-11755,Bruce Stewart,Consumer,Surabaya,Jawa Timur,United States,,APAC,Central,OFF-LA-10001672,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",23.6592,4,0.47,-15.7008,2.13,Medium
35089,CA-2012-111325,2/27/2012,2/28/2012,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,United States,16602,US,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044,2.13,Critical
47625,LH-2012-930,2/20/2012,2/25/2012,Second Class,TG-11640,Trudy Glocke,Consumer,Kaunas,Kaunas,El Salvador,,EMEA,Central,TEC-LOG-10004419,Technology,Accessories,"Logitech Flash Drive, USB",9.216,1,0.7,-12.294,2.13,High
47338,CA-2012-1690,2/10/2012,2/17/2012,Standard Class,RA-9885,Ruben Ausman,Corporate,Toronto,Ontario,Mexico,,Canada,North,OFF-KLE-10004543,Office Supplies,Supplies,"Kleencut Ruler, High Speed",13.56,1,0,2.97,2.12,Low
22544,ID-2012-34772,2/9/2012,2/14/2012,Standard Class,TT-21220,Thomas Thornton,Consumer,Brisbane,Queensland,United States,,APAC,South,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",32.157,3,0.1,9.207,2.09,Medium
1108,US-2012-142699,1/28/2012,2/4/2012,Standard Class,BS-11365,Bill Shonely,Corporate,Portmore,Saint Catherine,Italy,,LATAM,South,OFF-SU-10002227,Office Supplies,Supplies,"Elite Letter Opener, High Speed",71.2,4,0,0,2.011,Medium
21331,IN-2012-44180,2/22/2012,2/26/2012,Standard Class,KH-16360,Katherine Hughes,Consumer,Sydney,New South Wales,United States,,APAC,East,FUR-FU-10002223,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",22.761,1,0.1,3.771,2.01,Medium
33546,CA-2012-116092,2/15/2012,2/18/2012,Second Class,JM-16195,Justin MacKendrick,Consumer,Los Angeles,California,Turkey,90004,US,EMEA,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5,0.2,4.176,1.98,Medium
42569,IZ-2012-9240,2/12/2012,2/18/2012,Standard Class,FC-4335,Fred Chung,Corporate,Baghdad,Baghdad,Venezuela,,EMEA,South,OFF-GLO-10004223,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",24.6,2,0,9.3,1.92,Medium
51275,TU-2012-1600,2/15/2012,2/19/2012,Standard Class,AH-195,Alan Haines,Corporate,Izmir,Izmir,United Kingdom,,EMEA,North,OFF-BOS-10004950,Office Supplies,Art,"Boston Pens, Fluorescent",24.768,4,0.6,-26.712,1.92,Medium
30991,ID-2012-86607,2/20/2012,2/24/2012,Second Class,KL-16645,Ken Lonsdale,Consumer,Nelson,Nelson,United States,,APAC,South,OFF-SU-10003537,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",17.028,1,0.4,-6.822,1.9,Medium
46164,CM-2012-6400,2/2/2012,2/6/2012,Standard Class,SC-10095,Sanjit Chand,Consumer,Loum,Littoral,Brazil,,Africa,South,FUR-ELD-10000335,Furniture,Furnishings,"Eldon Door Stop, Durable",47.19,1,0,9.9,1.89,Medium
39423,CA-2012-137064,2/6/2012,2/13/2012,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,Mozambique,77070,US,Africa,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,1.88,Low
73,MX-2012-156720,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Monterrey,Nuevo León,France,,LATAM,Central,OFF-SU-10001750,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",28.5,1,0,12.24,1.813,Medium
44632,TU-2012-3170,2/15/2012,2/19/2012,Standard Class,RD-9900,Ruben Dartt,Consumer,Cankaya,Ankara,Iraq,,EMEA,EMEA,OFF-BOS-10002073,Office Supplies,Art,"Boston Canvas, Water Color",22.728,1,0.6,-25.572,1.71,Medium
16525,ES-2012-2387374,1/30/2012,2/3/2012,Standard Class,CA-12310,Christine Abelman,Corporate,Montrouge,Ile-de-France,China,,EU,North Asia,OFF-SU-10003629,Office Supplies,Supplies,"Fiskars Ruler, Steel",41.49,3,0,6.57,1.66,Medium
1105,US-2012-142699,1/28/2012,2/4/2012,Standard Class,BS-11365,Bill Shonely,Corporate,Portmore,Saint Catherine,Germany,,LATAM,Central,FUR-FU-10000490,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",31.76,2,0,8.56,1.635,Medium
40070,CA-2012-132276,2/23/2012,2/28/2012,Standard Class,LC-16960,Lindsay Castell,Home Office,New York City,New York,Angola,10024,US,Africa,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0,6.72,1.63,Medium
19588,ES-2012-3534614,2/9/2012,2/13/2012,Standard Class,CC-12100,Chad Cunningham,Home Office,Reims,Champagne-Ardenne,United States,,EU,West,OFF-FA-10002715,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",18.66,2,0.5,-0.78,1.61,High
50559,NI-2012-5780,2/23/2012,2/28/2012,Standard Class,TM-11010,Tamara Manning,Consumer,Kano,Kano,Honduras,,Africa,Central,OFF-BIN-10002061,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",13.896,1,0.7,-20.394,1.6,High
35621,US-2012-147662,2/14/2012,2/19/2012,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,United States,44312,US,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,14.352,3,0.2,0.897,1.58,High
42679,EZ-2012-1620,2/22/2012,2/24/2012,Second Class,JH-5910,Jonathan Howell,Consumer,Prague,Prague,Mexico,,EMEA,North,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",23.7,1,0,8.52,1.58,Medium
25578,ID-2012-33141,2/18/2012,2/22/2012,Standard Class,RS-19420,Ricardo Sperren,Corporate,Medan,Sumatera Utara,United States,,APAC,Central,OFF-SU-10004236,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",26.5848,2,0.47,-7.0752,1.54,Medium
48233,TU-2012-1730,2/20/2012,2/24/2012,Standard Class,CR-2730,Craig Reiter,Consumer,Van,Van,Colombia,,EMEA,South,OFF-STA-10004108,Office Supplies,Art,"Stanley Canvas, Easy-Erase",19.896,1,0.6,-17.934,1.53,Medium
15918,IT-2012-4084224,2/15/2012,2/17/2012,Second Class,MB-18085,Mick Brown,Consumer,Randers,Central Jutland,United States,,EU,Central,FUR-FU-10000388,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",16.968,1,0.6,-19.092,1.48,Medium
44832,NI-2012-3610,1/30/2012,2/1/2012,Second Class,JE-5610,Jim Epp,Corporate,Ilesha,Osun,Peru,,Africa,South,FUR-ADV-10001659,Furniture,Furnishings,"Advantus Light Bulb, Durable",10.26,2,0.7,-15.78,1.46,High
38040,CA-2012-156923,2/16/2012,2/20/2012,Standard Class,SP-20860,Sung Pak,Corporate,Dover,New Hampshire,Kazakhstan,3820,US,EMEA,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,35.88,6,0,16.146,1.45,Medium
21840,ID-2012-31426,2/16/2012,2/20/2012,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Jakarta,Jakarta,Australia,,APAC,Oceania,OFF-FA-10004523,Office Supplies,Fasteners,"OIC Thumb Tacks, Bulk Pack",22.3713,3,0.47,-8.4987,1.44,Medium
10067,US-2012-148782,2/17/2012,2/22/2012,Standard Class,FM-14215,Filia McAdams,Corporate,Bezerros,Pernambuco,Spain,,LATAM,South,OFF-SU-10002325,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",11.4,1,0.6,-4.86,1.406,High
27195,IN-2012-41821,2/9/2012,2/13/2012,Standard Class,LF-17185,Luke Foster,Consumer,Beijing,Beijing,United States,,APAC,West,OFF-AR-10002389,Office Supplies,Art,"Binney & Smith Pens, Fluorescent",26.4,2,0,4.44,1.4,Medium
23566,IN-2012-40029,1/27/2012,2/2/2012,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,United States,,APAC,Central,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",1585.71,9,0,0,1.37,Medium
42103,TU-2012-1770,2/13/2012,2/15/2012,Second Class,DB-3060,Dave Brooks,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA,OFF-SAN-10004824,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",20.88,2,0.6,-17.76,1.36,Medium
2488,MX-2012-131863,2/14/2012,2/21/2012,Standard Class,TS-21610,Troy Staebel,Consumer,Juárez,Chihuahua,Guatemala,,LATAM,Central,OFF-BI-10000185,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",24.72,3,0,3.42,1.347,Medium
12013,ES-2012-1606540,2/9/2012,2/13/2012,Standard Class,PP-18955,Paul Prost,Home Office,Castres,Midi-Pyrénées,India,,EU,Central Asia,OFF-AR-10004115,Office Supplies,Art,"Sanford Markers, Blue",23.25,1,0,4.41,1.33,High
13439,ES-2012-5307098,2/6/2012,2/8/2012,Second Class,JL-15505,Jeremy Lonsdale,Consumer,Vigo,Galicia,Indonesia,,EU,Southeast Asia,FUR-FU-10002557,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",44.34,2,0,0,1.32,Medium
38909,US-2012-130491,2/8/2012,2/11/2012,First Class,BH-11710,Brosina Hoffman,Consumer,Garden City,Kansas,Iran,67846,US,EMEA,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1,0,1.8011,1.27,High
46189,KZ-2012-1360,2/2/2012,2/8/2012,Standard Class,HZ-4950,Henia Zydlo,Consumer,Ekibastuz,Pavlodar,Nicaragua,,EMEA,Central,OFF-IBI-10004074,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",17.946,2,0.7,-17.994,1.21,Medium
38908,US-2012-130491,2/8/2012,2/11/2012,First Class,BH-11710,Brosina Hoffman,Consumer,Garden City,Kansas,Iran,67846,US,EMEA,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293,1.2,High
42286,TU-2012-1680,2/10/2012,2/14/2012,Standard Class,RS-9870,Roy Skaria,Home Office,Ankara,Ankara,Iran,,EMEA,EMEA,OFF-BIN-10000901,Office Supplies,Art,"Binney & Smith Pens, Water Color",12.096,2,0.6,-7.284,1.17,Medium
45358,IR-2012-9530,2/2/2012,2/7/2012,Standard Class,DW-3195,David Wiener,Corporate,Shahriar,Tehran,Cuba,,EMEA,Caribbean,OFF-AME-10002956,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint",14.64,1,0,4.95,1.17,Medium
38594,CA-2012-101126,2/10/2012,2/14/2012,Second Class,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,Turkey,19143,US,EMEA,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,0.2,7.724,1.15,Medium
16526,ES-2012-2387374,1/30/2012,2/3/2012,Standard Class,CA-12310,Christine Abelman,Corporate,Montrouge,Ile-de-France,United States,,EU,West,OFF-BI-10000121,Office Supplies,Binders,"Cardinal Index Tab, Clear",26.88,4,0,11.28,1.07,Medium
11384,ES-2012-1059749,2/13/2012,2/16/2012,First Class,SP-20920,Susan Pistek,Consumer,Quimper,Brittany,China,,EU,North Asia,OFF-BI-10001544,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",7.98,2,0,0.84,1.05,Medium
30962,ID-2012-81763,2/6/2012,2/10/2012,Second Class,DP-13000,Darren Powers,Consumer,Kwinana,Western Australia,United States,,APAC,South,OFF-SU-10001968,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",16.236,1,0.4,1.056,1.04,Medium
36239,CA-2012-156482,2/6/2012,2/13/2012,Standard Class,IL-15100,Ivan Liston,Consumer,Wilmington,Delaware,Turkey,19805,US,EMEA,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0,1.7608,1.03,Low
33544,CA-2012-116092,2/15/2012,2/18/2012,Second Class,JM-16195,Justin MacKendrick,Consumer,Los Angeles,California,United States,90004,US,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0,6.4128,1,Medium
11787,ES-2012-4806252,1/27/2012,2/3/2012,Standard Class,JE-15715,Joe Elijah,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-BI-10003124,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",13.68,2,0,2.82,0.96,Medium
40071,CA-2012-132276,2/23/2012,2/28/2012,Standard Class,LC-16960,Lindsay Castell,Home Office,New York City,New York,Egypt,10024,US,Africa,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,2,0.2,3.8136,0.96,Medium
